,testset_idx,doc_ix,snippet
4074,120461,128588490,"(29878, 728, 29889, 13, 29871, 353, 25120, 1008, 8155, 379, 493, 1939, 2315, 25019, 2648, 4976, 365, 29889, 18744, 538, 29889, 13, 29871, 353, 29954, 8903, 7932, 1503, 27665, 25019, 2648, 8317, 273, 272, 2180, 9089, 1100, 29889, 13, 29871, 353, 9485, 9197, 310, 2439, 21337, 29892, 450, 25019, 2648, 315, 29889, 405, 29889, 669, 319, 29889, 341, 29889, 4667, 1100, 29889, 13, 13, 29871, 353, 29950, 284, 1270, 650, 25019, 2648, 1260, 262, 272, 402, 13493, 29889, 13, 29871, 353, 29950, 14862, 7935, 29922, 313, 16941, 295, 304, 29108, 4667, 467, 2648, 2581, 812, 2353, 9371, 29889, 13, 29871, 353, 29950, 485, 542, 25019, 2648, 382, 29889, 21856, 4512, 438, 7785, 6391, 29889, 13, 29871, 353, 3868, 442, 310, 5241, 2002, 29892, 450, 25019, 2648, 23998, 21701, 2330, 29889, 13, 29871, 353, 3868, 442, 310, 278, 2726, 814, 29892, 450, 25019, 2648, 18236, 29948, 2811, 29879, 347, 29889, 13, 29871, 353, 3868, 442, 310, 278, 24128, 29892, 450, 25019, 2648, 2259, 14802, 29892, 13843, 29889, 13, 29871, 353, 3868, 442, 310, 278, 8991, 842, 25019, 2648, 390, 735, 17594, 29889, 13, 29871, 353, 3868, 442, 310, 498)"
4075,120468,101283862,"(1051, 310, 2319, 2712, 607, 697, 13, 354, 1503, 515, 376, 16773, 23035, 1699, 1925, 1749, 21561, 297, 9703, 29889, 1334, 13, 1745, 1096, 263, 1781, 2030, 9805, 261, 29892, 297, 278, 3841, 1434, 6121, 13, 8552, 1266, 29892, 1058, 2714, 591, 1033, 451, 1568, 5520, 2317, 278, 13, 19052, 1810, 362, 310, 4908, 2420, 1379, 29889, 11275, 7014, 29892, 540, 1497, 29892, 892, 18215, 13, 517, 263, 23925, 29889, 530, 3218, 29880, 2480, 13544, 508, 15155, 2507, 701, 670, 534, 681, 414, 373, 13, 29943, 361, 386, 18874, 1728, 560, 293, 11407, 528, 2546, 2039, 310, 21200, 515, 278, 3082, 13, 5031, 374, 327, 29889, 1126, 3447, 263, 901, 4023, 828, 404, 23940, 2289, 947, 451, 1863, 29889, 13, 13, 1349, 968, 13750, 526)"
4076,120468,122235869,"(1051, 310, 2319, 2712, 607, 697, 13, 354, 1503, 515, 376, 16773, 23035, 1699, 1925, 1749, 21561, 297, 9703, 29889, 1334, 13, 1745, 1096, 263, 1781, 2030, 9805, 261, 29892, 297, 278, 3841, 1434, 6121, 13, 8552, 1266, 29892, 1058, 2714, 591, 1033, 451, 1568, 5520, 2317, 278, 13, 19052, 1810, 362, 310, 4908, 2420, 1379, 29889, 11275, 7014, 29892, 540, 1497, 29892, 892, 18215, 13, 517, 263, 23925, 29889, 530, 3218, 29880, 2480, 13544, 508, 15155, 2507, 701, 670, 534, 681, 414, 373, 13, 29943, 361, 386, 18874, 1728, 560, 293, 11407, 528, 2546, 2039, 310, 21200, 515, 278, 3082, 13, 5031, 374, 327, 29889, 1126, 3447, 263, 901, 4023, 828, 404, 23940, 2289, 947, 451, 1863, 29889, 13, 13, 1349, 968, 13750, 526)"
4077,120468,101283862,"(29892, 892, 18215, 13, 517, 263, 23925, 29889, 530, 3218, 29880, 2480, 13544, 508, 15155, 2507, 701, 670, 534, 681, 414, 373, 13, 29943, 361, 386, 18874, 1728, 560, 293, 11407, 528, 2546, 2039, 310, 21200, 515, 278, 3082, 13, 5031, 374, 327, 29889, 1126, 3447, 263, 901, 4023, 828, 404, 23940, 2289, 947, 451, 1863, 29889, 13, 13, 1349, 968, 13750, 526, 7088, 8369, 1363, 591, 526, 278, 871, 2107, 5233, 13, 262, 278, 3186, 6029, 2305, 1018, 304, 758, 496, 964, 16967, 327, 1608, 29889, 450, 302, 5056, 13, 974, 916, 10916, 5360, 1009, 4234, 3763, 29892, 18180, 29892, 322, 363, 278, 13, 3242, 760, 4047, 2705, 29892, 408, 896, 5360, 1009, 25550, 414, 322, 1009, 281, 3145, 29889, 1205, 13, 517, 679)"
4078,120468,101283862,"(526, 7088, 8369, 1363, 591, 526, 278, 871, 2107, 5233, 13, 262, 278, 3186, 6029, 2305, 1018, 304, 758, 496, 964, 16967, 327, 1608, 29889, 450, 302, 5056, 13, 974, 916, 10916, 5360, 1009, 4234, 3763, 29892, 18180, 29892, 322, 363, 278, 13, 3242, 760, 4047, 2705, 29892, 408, 896, 5360, 1009, 25550, 414, 322, 1009, 281, 3145, 29889, 1205, 13, 517, 679, 385, 3082, 304, 437, 577, 540, 756, 29892, 697, 723, 1348, 29892, 304, 367, 5643, 13, 12717, 491, 263, 758, 11665, 411, 263, 4802, 12070, 429, 29882, 441, 292, 1075, 304, 367, 263, 376, 16773, 13, 14689, 1699, 470, 540, 674, 4380, 372, 29889, 1205, 23196, 471, 3926, 758, 3791, 964, 13, 417, 345, 310, 4234, 29889, 940, 1122, 367, 758, 3791)"
4079,120489,28053711,"(274, 1237, 263, 10917, 29889, 2296, 4083, 1183, 1304, 304, 5360, 3907, 13, 1173, 21523, 29892, 322, 393, 1183, 22602, 29915, 29873, 750, 1316, 263, 1781, 931, 1951, 1183, 13631, 701, 1213, 13, 13, 29908, 7058, 29915, 29879, 988, 306, 864, 304, 748, 937, 1699, 1497, 4104, 5570, 22442, 3598, 29936, 541, 373, 902, 13, 1582, 304, 278, 304, 567, 278, 11232, 6795, 1812, 29884, 2356, 902, 29889, 13, 13, 29908, 29933, 300, 1017, 13706, 1699, 1183, 8052, 29892, 376, 8256, 366, 11051, 297, 596, 17186, 322, 380, 598, 13, 4151, 523, 14432, 366, 1106, 925, 763, 278, 871, 11232, 306, 3926, 5131, 29889, 306, 4446, 902, 13, 262, 263, 3474, 373, 29008, 386, 18874, 29892, 322, 278, 697, 931, 297, 590, 2834, 393, 306, 3926, 13, 699, 287, 471, 746, 270, 25644, 7656, 29915, 29873, 15649, 902, 363, 592, 29889, 6804, 29915)"
4080,120489,28053711,"(29933, 300, 1017, 13706, 1699, 1183, 8052, 29892, 376, 8256, 366, 11051, 297, 596, 17186, 322, 380, 598, 13, 4151, 523, 14432, 366, 1106, 925, 763, 278, 871, 11232, 306, 3926, 5131, 29889, 306, 4446, 902, 13, 262, 263, 3474, 373, 29008, 386, 18874, 29892, 322, 278, 697, 931, 297, 590, 2834, 393, 306, 3926, 13, 699, 287, 471, 746, 270, 25644, 7656, 29915, 29873, 15649, 902, 363, 592, 29889, 6804, 29915, 29879, 8317, 273, 272, 3026, 13, 13, 29908, 29902, 1016, 29915, 29873, 1073, 1699, 1497, 29782, 2250, 2354, 29889, 376, 13468, 471, 1244, 263, 11015, 8020, 8743, 13, 1454, 278, 11232, 29879, 29915, 282, 15762, 603, 29889, 1205, 1183, 29915, 29879, 599, 1492, 29889, 7569, 2587, 756, 1063, 13, 386, 804, 292, 902, 322, 7213, 5921, 278, 282, 15762, 603, 29892, 322, 1183, 29915, 29879, 577, 22301, 1048, 372, 13, 497)"
4081,120489,28053711,"(29915, 29879, 8317, 273, 272, 3026, 13, 13, 29908, 29902, 1016, 29915, 29873, 1073, 1699, 1497, 29782, 2250, 2354, 29889, 376, 13468, 471, 1244, 263, 11015, 8020, 8743, 13, 1454, 278, 11232, 29879, 29915, 282, 15762, 603, 29889, 1205, 1183, 29915, 29879, 599, 1492, 29889, 7569, 2587, 756, 1063, 13, 386, 804, 292, 902, 322, 7213, 5921, 278, 282, 15762, 603, 29892, 322, 1183, 29915, 29879, 577, 22301, 1048, 372, 13, 497, 29889, 2296, 5429, 592, 393, 1183, 750, 7091, 599, 445, 1629, 408, 565, 26077, 471, 13, 3149, 292, 902, 714, 408, 263, 766, 3874, 346, 304, 278, 770, 322, 278, 12755, 29892, 322, 393, 13, 11360, 471, 6763, 304, 1348, 393, 902, 3353, 2834, 471, 13345, 2356, 29889, 1126, 1286, 13869, 13, 13, 29908, 11008, 29892, 4104, 5570, 15846, 690, 1699, 10680, 476, 16490, 476, 986, 1127, 479, 12166, 719, 292)"
4082,120499,58510090,"(1250, 304, 278, 19571, 29889, 29871, 306, 471, 451, 12561, 292, 7839, 974, 3236, 727, 471, 13, 5372, 697, 297, 278, 5716, 29889, 29871, 1939, 29892, 278, 5716, 471, 4069, 4078, 591, 2211, 29889, 29871, 306, 6077, 13, 29879, 375, 29886, 1654, 5794, 304, 6285, 29889, 28561, 2710, 29889, 29871, 2296, 471, 1603, 297, 902, 2058, 29892, 263, 1560, 6504, 13, 18082, 29891, 297, 281, 391, 4568, 322, 13283, 16749, 29889, 29871, 306, 5148, 472, 21828, 29892, 5198, 562, 5987, 297, 13, 8517, 322, 4796, 29889, 29871, 1987, 489, 29879, 860, 8333, 1855, 2133, 29889, 13, 13, 29908, 29902, 8389, 701, 633, 6685, 368, 29889, 29871, 450, 472, 10198, 537, 297, 278, 19571, 11492, 884, 29889, 13, 13, 29908, 29915, 7058, 3508, 29915, 29873, 306, 5501, 306, 10680, 13374, 8253, 368, 29889, 13, 13, 29908, 29924, 2288, 29889, 28561, 2710, 5148, 1369, 839, 29892, 541, 21828, 2996, 304, 590, 2625, 472, 2748, 29889, 13, 13)"
4083,120499,58510090,"(5198, 562, 5987, 297, 13, 8517, 322, 4796, 29889, 29871, 1987, 489, 29879, 860, 8333, 1855, 2133, 29889, 13, 13, 29908, 29902, 8389, 701, 633, 6685, 368, 29889, 29871, 450, 472, 10198, 537, 297, 278, 19571, 11492, 884, 29889, 13, 13, 29908, 29915, 7058, 3508, 29915, 29873, 306, 5501, 306, 10680, 13374, 8253, 368, 29889, 13, 13, 29908, 29924, 2288, 29889, 28561, 2710, 5148, 1369, 839, 29892, 541, 21828, 2996, 304, 590, 2625, 472, 2748, 29889, 13, 13, 29908, 29915, 3782, 29892, 372, 8959, 3508, 29915, 29873, 5501, 540, 1497, 5192, 2354, 29889, 29871, 525, 5618, 373, 8437, 505, 366, 13, 915, 264, 2599, 304, 7535, 29892, 1281, 2786, 17901, 13, 13, 29908, 29902, 3512, 3802, 304, 278, 19571, 29892, 16096, 292, 6142, 29892, 867, 326, 368, 29892, 282, 568, 5794, 29889, 29871, 306, 13, 1867, 451, 2274, 372, 304, 445, 2462, 29889, 29871, 450, 14000, 437, 278, 1021, 2712, 304, 13, 386, 1567, 295)"
4084,120499,58510090,"(13, 29908, 29915, 3782, 29892, 372, 8959, 3508, 29915, 29873, 5501, 540, 1497, 5192, 2354, 29889, 29871, 525, 5618, 373, 8437, 505, 366, 13, 915, 264, 2599, 304, 7535, 29892, 1281, 2786, 17901, 13, 13, 29908, 29902, 3512, 3802, 304, 278, 19571, 29892, 16096, 292, 6142, 29892, 867, 326, 368, 29892, 282, 568, 5794, 29889, 29871, 306, 13, 1867, 451, 2274, 372, 304, 445, 2462, 29889, 29871, 450, 14000, 437, 278, 1021, 2712, 304, 13, 386, 1567, 295, 1960, 322, 896, 1106, 20695, 7839, 484, 369, 763, 393, 29889, 13, 13, 29908, 29902, 14051, 2580, 590, 17186, 411, 590, 23915, 29892, 322, 11098, 278, 2730, 391, 545, 29889, 29871, 306, 13, 735, 314, 1312, 590, 3347, 29879, 29892, 322, 6363, 825, 278, 22728, 292, 6839, 29889, 29871, 306, 25239, 278, 13, 29886, 488, 310, 11315, 29892, 322, 263, 1510, 261, 310, 27597, 11315, 282, 1144, 20751, 287, 592, 29889, 29871, 306, 13, 1182, 15392, 590)"
4085,120500,37644805,"(892, 2869, 16403, 29889, 3600, 2302, 264, 749, 26758, 278, 298, 434, 13, 974, 278, 15258, 29892, 7254, 322, 9747, 369, 681, 29936, 12176, 4441, 567, 310, 7901, 271, 6350, 1623, 515, 13, 22880, 26839, 2813, 29892, 763, 17251, 373, 278, 3474, 29899, 29886, 1662, 297, 263, 9416, 14280, 29892, 322, 29892, 13, 29883, 2470, 292, 670, 282, 497, 333, 923, 14541, 29892, 8379, 2501, 670, 2022, 29892, 988, 1009, 2730, 391, 545, 13, 11102, 8359, 368, 7962, 29936, 322, 515, 278, 5970, 310, 670, 521, 342, 304, 670, 330, 3890, 29892, 13, 17811, 322, 337, 1133, 287, 29892, 411, 4359, 1432, 16172, 29892, 263, 805, 294, 1545, 293, 3158, 29892, 408, 565, 13, 29874, 3573, 29892, 408, 2919, 470, 7200, 1135, 263, 11118, 29875, 538, 29899, 2135, 29892, 892, 521, 17223)"
4086,120500,37644805,"(2022, 29892, 988, 1009, 2730, 391, 545, 13, 11102, 8359, 368, 7962, 29936, 322, 515, 278, 5970, 310, 670, 521, 342, 304, 670, 330, 3890, 29892, 13, 17811, 322, 337, 1133, 287, 29892, 411, 4359, 1432, 16172, 29892, 263, 805, 294, 1545, 293, 3158, 29892, 408, 565, 13, 29874, 3573, 29892, 408, 2919, 470, 7200, 1135, 263, 11118, 29875, 538, 29899, 2135, 29892, 892, 521, 17223, 1075, 29889, 450, 13, 29885, 7608, 519, 281, 10301, 28424, 15469, 670, 521, 342, 411, 278, 5112, 29885, 310, 670, 1361, 13, 517, 633, 403, 445, 4771, 362, 29892, 541, 372, 15964, 304, 367, 2062, 11517, 6169, 13, 13, 29949, 332, 4148, 3732, 263, 12758, 8509, 373, 278, 1206, 489, 8588, 873, 29892, 393, 278, 937, 13, 735, 9103, 800, 526, 12833, 304, 2367, 278, 5434)"
4087,120500,37644805,"(1075, 29889, 450, 13, 29885, 7608, 519, 281, 10301, 28424, 15469, 670, 521, 342, 411, 278, 5112, 29885, 310, 670, 1361, 13, 517, 633, 403, 445, 4771, 362, 29892, 541, 372, 15964, 304, 367, 2062, 11517, 6169, 13, 13, 29949, 332, 4148, 3732, 263, 12758, 8509, 373, 278, 1206, 489, 8588, 873, 29892, 393, 278, 937, 13, 735, 9103, 800, 526, 12833, 304, 2367, 278, 5434, 27629, 263, 901, 13, 5444, 389, 1319, 2969, 310, 278, 10804, 1135, 278, 2407, 310, 278, 14260, 29889, 7753, 297, 13, 1552, 3273, 7292, 310, 3023, 3841, 29892, 16277, 267, 750, 4953, 9613, 297, 13, 1552, 381, 337, 29027, 29892, 5862, 5086, 2712, 607, 896, 750, 871, 6091, 310, 363, 13, 386, 886, 896, 750, 2306, 2495, 29889, 450, 28859, 14862, 13949, 19428, 639, 3276, 373)"
4088,120514,93030277,"(1205, 2012, 310, 13, 4804, 292, 902, 376, 21878, 420, 29908, 408, 896, 750, 2309, 577, 2215, 29892, 896, 20976, 902, 13, 294, 1754, 4346, 275, 1808, 29892, 23196, 6363, 2020, 29892, 408, 565, 896, 5131, 304, 5224, 902, 13, 650, 4331, 297, 1009, 4404, 331, 29892, 607, 1183, 750, 831, 1052, 11932, 29892, 322, 1207, 902, 13, 1725, 295, 902, 28503, 1319, 6434, 29889, 13, 13, 8809, 488, 22300, 471, 1641, 6766, 29892, 3237, 29889, 8301, 2435, 25965, 337, 932, 21128, 322, 10324, 13, 22880, 10541, 310, 278, 2462, 1434, 29901, 13869, 1576, 1588, 1558, 713, 28288, 16003, 592, 304, 13, 262, 1548, 3692, 18266, 4346, 275, 1808, 13061, 390, 681, 842, 756, 451, 3447, 3939, 13, 2276, 3458, 3026, 13, 13, 29933, 283, 280, 316, 2166, 361, 10352, 3151, 29873, 368, 29901, 29871, 376)"
4089,120514,93030277,"(488, 22300, 471, 1641, 6766, 29892, 3237, 29889, 8301, 2435, 25965, 337, 932, 21128, 322, 10324, 13, 22880, 10541, 310, 278, 2462, 1434, 29901, 13869, 1576, 1588, 1558, 713, 28288, 16003, 592, 304, 13, 262, 1548, 3692, 18266, 4346, 275, 1808, 13061, 390, 681, 842, 756, 451, 3447, 3939, 13, 2276, 3458, 3026, 13, 13, 29933, 283, 280, 316, 2166, 361, 10352, 3151, 29873, 368, 29901, 29871, 376, 3782, 29892, 6290, 1213, 13, 13, 6246, 472, 17803, 278, 17148, 654, 8062, 6419, 29889, 29871, 4309, 895, 585, 12707, 2211, 443, 6477, 403, 13, 18616, 2063, 29889, 29871, 7806, 471, 1153, 384, 292, 670, 4105, 1144, 304, 1284, 716, 6455, 322, 13, 18361, 451, 1284, 738, 29892, 746, 278, 3917, 404, 29892, 10075, 1728, 758, 2168, 7018, 29892, 13, 14032, 415, 287, 491, 263, 25160, 13521, 304)"
4090,120514,93030277,"(3782, 29892, 6290, 1213, 13, 13, 6246, 472, 17803, 278, 17148, 654, 8062, 6419, 29889, 29871, 4309, 895, 585, 12707, 2211, 443, 6477, 403, 13, 18616, 2063, 29889, 29871, 7806, 471, 1153, 384, 292, 670, 4105, 1144, 304, 1284, 716, 6455, 322, 13, 18361, 451, 1284, 738, 29892, 746, 278, 3917, 404, 29892, 10075, 1728, 758, 2168, 7018, 29892, 13, 14032, 415, 287, 491, 263, 25160, 13521, 304, 4050, 3632, 482, 304, 13433, 29892, 1139, 287, 13, 1552, 27008, 310, 278, 1023, 302, 6948, 1048, 278, 1556, 451, 809, 2072, 29891, 316, 5779, 297, 278, 13, 29880, 3145, 310, 278, 14342, 1372, 7703, 10454, 29892, 1784, 14342, 1372, 750, 19355, 14741, 607, 13, 29893, 483, 367, 2181, 1355, 297, 1749, 23248, 29936, 541, 278, 6291, 4963, 1960, 28520, 13, 14565, 1301, 3663, 1080, 746, 896, 526)"
4091,120516,126448841,"(372, 338, 15574, 2000, 29892, 393, 760, 13, 974, 4815, 11438, 322, 405, 465, 585, 7103, 988, 526, 378, 7642, 630, 278, 25222, 310, 13, 28502, 368, 599, 310, 278, 25311, 8929, 270, 737, 583, 29889, 940, 750, 451, 263, 1644, 297, 670, 24589, 29892, 13, 4187, 445, 1258, 451, 24738, 1075, 29889, 940, 4720, 1476, 3739, 17468, 497, 29892, 1058, 471, 1641, 13, 845, 8238, 1492, 322, 2175, 297, 278, 4802, 19174, 310, 12544, 1058, 599, 5131, 304, 679, 13, 29886, 21321, 472, 2748, 29889, 13, 13, 29908, 5618, 15055, 437, 366, 864, 29892, 3739, 3026, 540, 4433, 29889, 13, 13, 1576, 2217, 9763, 19415, 5429, 1075, 29892, 322, 19135, 1497, 540, 723, 679, 963, 363, 1075, 29889, 13, 13, 29908, 2855, 306, 29915, 29881, 763, 304, 27942, 263, 11232, 279, 29892, 3739, 1699, 540, 3512, 373, 29889, 376, 29902, 750, 304, 2367, 701, 13, 17991, 1644, 306, 750, 1213, 13)"
4092,120516,126448841,"(599, 5131, 304, 679, 13, 29886, 21321, 472, 2748, 29889, 13, 13, 29908, 5618, 15055, 437, 366, 864, 29892, 3739, 3026, 540, 4433, 29889, 13, 13, 1576, 2217, 9763, 19415, 5429, 1075, 29892, 322, 19135, 1497, 540, 723, 679, 963, 363, 1075, 29889, 13, 13, 29908, 2855, 306, 29915, 29881, 763, 304, 27942, 263, 11232, 279, 29892, 3739, 1699, 540, 3512, 373, 29889, 376, 29902, 750, 304, 2367, 701, 13, 17991, 1644, 306, 750, 1213, 13, 13, 29908, 7058, 29915, 29879, 2086, 4319, 29892, 19135, 1699, 10352, 3739, 29889, 376, 29902, 508, 29915, 29873, 24806, 366, 263, 11232, 279, 29889, 2178, 13, 29902, 29915, 345, 2355, 4805, 338, 1354, 29312, 29899, 20818, 274, 1237, 29889, 887, 508, 505, 393, 1213, 13, 13, 29908, 11760, 306, 29915, 645, 1207, 393, 437, 1699, 1497, 1749, 13444, 29889, 13, 13, 3868, 3614, 599, 310, 3739, 29915, 29879, 6909, 322, 4687, 964, 278, 19174, 29892, 304)"
4093,120520,57072471,"(278, 3578, 491, 10594, 263, 8424, 310, 13, 268, 11417, 3377, 411, 263, 16188, 297, 372, 297, 4565, 310, 278, 1203, 29899, 29050, 29892, 607, 13, 268, 756, 263, 24235, 310, 1023, 22831, 29892, 322, 263, 8569, 310, 1354, 29312, 22831, 29889, 739, 13, 268, 9119, 11057, 278, 18786, 1048, 20949, 3064, 29892, 408, 2978, 408, 591, 508, 16833, 29889, 1128, 13, 268, 508, 306, 2649, 3721, 920, 1784, 3064, 263, 12917, 9119, 11057, 29973, 13, 13, 268, 1128, 1784, 310, 278, 916, 12544, 505, 1898, 304, 1207, 263, 26503, 4338, 13, 268, 5034, 304, 278, 18112, 2183, 297, 612, 29949, 3904, 29954, 349, 29923, 4590, 1307, 1939, 29889, 29871, 29896, 29973, 13, 13, 268, 1128, 508, 306, 1207, 263, 28773, 10656, 19726, 2002, 29973, 13, 13, 268, 1317, 372, 10899, 332, 2738)"
4094,120523,101527709,"(360, 3960, 29963, 4214, 319, 317, 6040, 6059, 5586, 13, 13, 1349, 968, 1248, 267, 526, 6892, 376, 572, 9714, 29908, 297, 4094, 20949, 470, 19044, 6900, 6483, 29892, 13, 578, 372, 338, 451, 4780, 304, 7899, 963, 964, 278, 5970, 577, 2215, 1090, 278, 4094, 29889, 13, 29925, 10268, 265, 25462, 29892, 4240, 491, 22960, 1023, 885, 1242, 470, 1948, 29899, 833, 1446, 4208, 29892, 526, 13, 14588, 4395, 472, 278, 2058, 4629, 363, 278, 1948, 29892, 322, 278, 528, 279, 2238, 287, 10614, 310, 13, 1552, 1472, 21672, 18964, 526, 18760, 964, 278, 5962, 29889, 319, 4891, 1646, 338, 5172, 6419, 304, 13, 650, 310, 278, 1248, 267, 29892, 1880, 714, 310, 4094, 29892, 322, 278, 9427, 837, 264, 12500, 701, 322, 1623, 13, 265, 445, 2745, 278, 21672, 1847, 338, 18225, 1623, 9226, 368)"
4095,120523,101527709,"(14588, 4395, 472, 278, 2058, 4629, 363, 278, 1948, 29892, 322, 278, 528, 279, 2238, 287, 10614, 310, 13, 1552, 1472, 21672, 18964, 526, 18760, 964, 278, 5962, 29889, 319, 4891, 1646, 338, 5172, 6419, 304, 13, 650, 310, 278, 1248, 267, 29892, 1880, 714, 310, 4094, 29892, 322, 278, 9427, 837, 264, 12500, 701, 322, 1623, 13, 265, 445, 2745, 278, 21672, 1847, 338, 18225, 1623, 9226, 368, 964, 278, 17439, 29889, 1670, 526, 13, 1384, 3062, 515, 10081, 304, 20949, 310, 1438, 1248, 267, 297, 263, 1948, 29892, 322, 896, 526, 13, 13974, 1133, 1048, 17058, 6900, 515, 1269, 916, 29889, 13, 13, 4178, 278, 937, 1804, 310, 278, 9427, 278, 302, 1691, 526, 731, 714, 373, 1438, 1248, 267, 29889, 4525, 13, 845, 328, 29899, 1212, 29879, 526, 763, 18886, 681, 11340, 29899, 3018)"
4096,120523,101527709,"(368, 964, 278, 17439, 29889, 1670, 526, 13, 1384, 3062, 515, 10081, 304, 20949, 310, 1438, 1248, 267, 297, 263, 1948, 29892, 322, 896, 526, 13, 13974, 1133, 1048, 17058, 6900, 515, 1269, 916, 29889, 13, 13, 4178, 278, 937, 1804, 310, 278, 9427, 278, 302, 1691, 526, 731, 714, 373, 1438, 1248, 267, 29889, 4525, 13, 845, 328, 29899, 1212, 29879, 526, 763, 18886, 681, 11340, 29899, 3018, 567, 29892, 1722, 472, 697, 1095, 29889, 450, 4883, 13244, 526, 13, 16961, 3307, 304, 1235, 278, 528, 328, 1925, 1009, 17928, 728, 15883, 297, 278, 694, 15806, 29892, 541, 13, 1333, 4802, 3307, 304, 1235, 1009, 26671, 1549, 29889, 450, 2246, 322, 5970, 310, 13, 4204, 7787, 526, 5172, 6419, 304, 1023, 1472, 696, 5547, 29892, 322, 278, 10614, 310, 1438, 696, 5547, 526, 13, 29873, 1000)"
4097,120541,32435202,"(24246, 29893, 801, 29889, 13, 13, 29908, 6028, 29915, 29873, 591, 505, 263, 4802, 29826, 6263, 322, 12088, 372, 322, 6963, 3271, 278, 13, 424, 9306, 304, 13958, 297, 278, 5619, 310, 278, 4673, 1938, 272, 3026, 4433, 278, 10842, 29889, 13, 13, 29908, 3492, 9566, 372, 29915, 29879, 451, 278, 29826, 4259, 1699, 10352, 29108, 22040, 4518, 29892, 376, 392, 13, 9176, 29915, 29873, 2833, 304, 367, 9543, 310, 278, 2114, 393, 727, 526, 1316, 2712, 408, 3748, 13, 433, 5652, 297, 445, 6534, 4234, 1213, 13, 13, 8439, 471, 263, 521, 16566, 310, 23451, 358, 515, 278, 8892, 484, 23156, 359, 322, 8564, 16416, 267, 29892, 13, 1332, 852, 6382, 262, 800, 750, 2307, 7695, 6375, 304, 278, 2107, 7980, 310, 13, 29882, 348, 1259, 278, 2730, 852, 322, 20794, 670, 3677)"
4098,120541,32435202,"(367, 9543, 310, 278, 2114, 393, 727, 526, 1316, 2712, 408, 3748, 13, 433, 5652, 297, 445, 6534, 4234, 1213, 13, 13, 8439, 471, 263, 521, 16566, 310, 23451, 358, 515, 278, 8892, 484, 23156, 359, 322, 8564, 16416, 267, 29892, 13, 1332, 852, 6382, 262, 800, 750, 2307, 7695, 6375, 304, 278, 2107, 7980, 310, 13, 29882, 348, 1259, 278, 2730, 852, 322, 20794, 670, 3677, 9306, 3271, 297, 24124, 304, 13958, 297, 13, 1552, 5619, 310, 278, 4673, 1938, 272, 29889, 29108, 22040, 4518, 4446, 278, 23451, 358, 322, 13, 11967, 2084, 1891, 411, 278, 12544, 322, 14000, 29892, 363, 540, 471, 263, 2107, 298, 8428, 3654, 13, 392, 27849, 3078, 2253, 1135, 385, 24431, 1156, 3748, 29889, 13, 13, 29908, 29902, 29915, 645, 2649, 366, 825, 591, 29915, 645, 437, 1699)"
4099,120544,39134883,"(310, 2610, 306, 18318, 6142, 13, 8941, 286, 2735, 29915, 29879, 10188, 29991, 306, 1258, 3078, 1683, 29889, 341, 2735, 2355, 1304, 304, 372, 29892, 322, 2360, 13, 29879, 1450, 592, 2615, 1728, 7208, 1711, 8718, 902, 10188, 29889, 525, 8241, 29892, 306, 626, 13, 29893, 8873, 5501, 322, 6041, 29892, 525, 3782, 29892, 306, 626, 451, 6169, 1205, 278, 525, 3782, 29892, 306, 626, 451, 29879, 29915, 3897, 13, 1725, 556, 322, 28145, 29889, 341, 29889, 316, 9245, 25977, 29892, 18034, 29892, 471, 4922, 29936, 263, 1904, 310, 28476, 29892, 13, 974, 8116, 2435, 404, 29892, 322, 310, 620, 25072, 29889, 940, 25993, 29892, 2337, 297, 670, 4628, 13, 29888, 20821, 29899, 1111, 271, 29892, 2337, 2826, 287, 29892, 411, 385, 297, 735, 2350, 504, 1821, 282, 24701, 29889, 341, 2735, 471, 29892, 13, 262, 3273, 29892, 282, 839, 3192, 304, 341, 1004)"
4100,120544,39134883,"(322, 28145, 29889, 341, 29889, 316, 9245, 25977, 29892, 18034, 29892, 471, 4922, 29936, 263, 1904, 310, 28476, 29892, 13, 974, 8116, 2435, 404, 29892, 322, 310, 620, 25072, 29889, 940, 25993, 29892, 2337, 297, 670, 4628, 13, 29888, 20821, 29899, 1111, 271, 29892, 2337, 2826, 287, 29892, 411, 385, 297, 735, 2350, 504, 1821, 282, 24701, 29889, 341, 2735, 471, 29892, 13, 262, 3273, 29892, 282, 839, 3192, 304, 341, 1004, 29889, 316, 9245, 25977, 29892, 322, 306, 7091, 278, 8607, 19932, 264, 13, 14486, 592, 29889, 450, 15055, 9326, 29892, 297, 263, 4612, 29873, 541, 17772, 982, 29892, 393, 13, 12711, 471, 1139, 310, 385, 394, 13036, 1546, 1023, 13175, 310, 278, 7748, 431, 18041, 13, 22211, 29899, 29954, 837, 475, 29892, 322, 896, 1754, 372, 5051, 2821, 393, 372, 15041, 1023, 13, 17001, 13175, 29889, 306, 2307, 4520, 25160, 378, 629)"
