,testset_idx,doc_ix,snippet
3414,121954,67445742,"(1009, 9545, 13229, 29892, 577, 408, 304, 13, 17532, 4780, 322, 19192, 2130, 304, 1316, 408, 896, 881, 1996, 363, 278, 13, 18644, 482, 29889, 1987, 727, 892, 263, 2107, 1784, 6471, 310, 5866, 322, 14000, 409, 630, 13, 29873, 12966, 373, 3856, 6609, 29892, 534, 18801, 29892, 470, 4242, 380, 8789, 29892, 411, 2217, 4344, 13, 1456, 292, 1048, 2978, 963, 373, 278, 19810, 29889, 13, 13, 29908, 29902, 626, 1407, 10932, 304, 1074, 445, 1699, 1497, 3237, 29889, 5122, 29889, 376, 29902, 505, 1407, 4049, 13, 29893, 277, 2264, 287, 278, 25325, 310, 278, 953, 4481, 1934, 297, 1570, 3088, 472, 278, 1095, 310, 1009, 13, 18644, 482, 29936, 322, 1244, 306, 505, 278, 15130, 310, 8790, 963, 408, 896, 748, 373, 13, 3377, 278, 7751, 29892, 472)"
3415,121954,67445742,"(29889, 13, 13, 29908, 29902, 626, 1407, 10932, 304, 1074, 445, 1699, 1497, 3237, 29889, 5122, 29889, 376, 29902, 505, 1407, 4049, 13, 29893, 277, 2264, 287, 278, 25325, 310, 278, 953, 4481, 1934, 297, 1570, 3088, 472, 278, 1095, 310, 1009, 13, 18644, 482, 29936, 322, 1244, 306, 505, 278, 15130, 310, 8790, 963, 408, 896, 748, 373, 13, 3377, 278, 7751, 29892, 472, 278, 6763, 310, 372, 1213, 13, 13, 29908, 29902, 626, 10932, 29892, 2086, 1699, 1497, 8731, 417, 29889, 376, 6246, 1106, 472, 393, 2030, 6114, 3850, 13, 13, 29934, 324, 417, 11520, 408, 540, 1497, 445, 304, 385, 26552, 6114, 29892, 5069, 3700, 29892, 607, 471, 310, 13, 1552, 2927, 310, 611, 29882, 468, 1384, 29892, 471, 2358, 682, 839, 297, 263, 1556, 28163, 8214)"
3416,121954,67445742,"(278, 6763, 310, 372, 1213, 13, 13, 29908, 29902, 626, 10932, 29892, 2086, 1699, 1497, 8731, 417, 29889, 376, 6246, 1106, 472, 393, 2030, 6114, 3850, 13, 13, 29934, 324, 417, 11520, 408, 540, 1497, 445, 304, 385, 26552, 6114, 29892, 5069, 3700, 29892, 607, 471, 310, 13, 1552, 2927, 310, 611, 29882, 468, 1384, 29892, 471, 2358, 682, 839, 297, 263, 1556, 28163, 8214, 29892, 322, 13, 15970, 26758, 263, 2117, 310, 1407, 22567, 8267, 322, 13391, 29889, 2296, 750, 385, 13, 424, 1387, 29899, 23261, 3143, 297, 902, 6567, 29892, 278, 8118, 310, 607, 1183, 6140, 304, 13, 915, 378, 1076, 975, 411, 2107, 8570, 29889, 3237, 29889, 5122, 322, 8731, 417, 5148, 1623, 13, 786, 265, 278, 6515, 310, 278, 3143, 408, 896, 4502, 29892, 322, 4446)"
3417,121964,37103583,"(7137, 368, 13, 3068, 1371, 11417, 29936, 508, 29915, 29873, 366, 29892, 7137, 368, 3026, 13, 13, 29908, 29949, 29880, 368, 6892, 4940, 267, 670, 3700, 901, 1135, 3099, 1683, 1699, 1497, 3237, 29889, 13, 29940, 26342, 29892, 6820, 263, 269, 368, 8206, 472, 670, 17354, 11051, 29879, 29889, 376, 3644, 306, 29915, 29885, 451, 1407, 1568, 13, 29885, 391, 9424, 29892, 727, 338, 263, 2217, 6534, 29891, 4940, 292, 701, 596, 5076, 29892, 2030, 767, 1213, 13, 13, 29908, 29902, 29915, 29885, 451, 8709, 29891, 29892, 451, 263, 2586, 1699, 1497, 7137, 368, 29892, 16246, 289, 14339, 318, 558, 523, 322, 13, 2204, 18159, 1407, 5172, 29889, 13, 13, 29908, 29902, 1348, 366, 29915, 276, 451, 8709, 29891, 29892, 541, 925, 408, 5436, 1699, 1497, 3237, 29889, 405, 26342, 29892, 4380, 292, 13, 26994, 701, 297, 670, 10188, 29892, 322, 19436, 1075, 304, 670, 5637, 304, 1827, 1781, 29899, 11147, 29889)"
3418,121968,66319507,"(263, 4556, 607, 896, 750, 443, 5143, 368, 13, 535, 2310, 9571, 29889, 18585, 368, 29892, 263, 1346, 29918, 578, 495, 29918, 1006, 2460, 15546, 310, 13433, 30024, 508, 2360, 367, 13, 1131, 7541, 304, 278, 12297, 9358, 293, 29889, 450, 26576, 310, 402, 898, 29875, 2151, 338, 29892, 6200, 29892, 13, 14037, 599, 445, 29544, 310, 12962, 7672, 262, 708, 29892, 3692, 372, 367, 1840, 287, 13, 578, 495, 470, 4805, 29894, 351, 424, 29889, 12968, 2794, 526, 6296, 304, 12709, 5199, 10614, 29936, 13, 392, 21638, 2330, 29892, 297, 670, 6907, 7606, 3454, 10944, 287, 304, 278, 664, 29892, 756, 4550, 13, 735, 13120, 670, 2134, 29890, 362, 310, 445, 760, 310, 278, 3814, 29889, 13, 13, 1678, 341, 621, 19363, 13444, 293, 772, 267, 347, 3428, 1286, 13, 1678, 8502, 777, 13568, 579, 1387, 6534, 29891, 29899)"
3419,121968,66319507,"(470, 4805, 29894, 351, 424, 29889, 12968, 2794, 526, 6296, 304, 12709, 5199, 10614, 29936, 13, 392, 21638, 2330, 29892, 297, 670, 6907, 7606, 3454, 10944, 287, 304, 278, 664, 29892, 756, 4550, 13, 735, 13120, 670, 2134, 29890, 362, 310, 445, 760, 310, 278, 3814, 29889, 13, 13, 1678, 341, 621, 19363, 13444, 293, 772, 267, 347, 3428, 1286, 13, 1678, 8502, 777, 13568, 579, 1387, 6534, 29891, 29899, 1049, 1258, 1510, 29936, 13, 1678, 4177, 29879, 29892, 9481, 2719, 29892, 405, 962, 561, 29879, 29892, 399, 2335, 267, 29892, 322, 4406, 424, 30010, 29879, 8175, 29892, 13, 1678, 1126, 599, 541, 2315, 29892, 297, 767, 30010, 29879, 1900, 664, 750, 2058, 29889, 13, 1678, 498, 283, 29892, 763, 777, 24717, 22980, 29892, 411, 26546, 10188, 13, 1678, 360, 520, 7899, 278, 2598, 23080, 266, 663, 29892, 322, 1095)"
3420,121968,66319507,"(1049, 1258, 1510, 29936, 13, 1678, 4177, 29879, 29892, 9481, 2719, 29892, 405, 962, 561, 29879, 29892, 399, 2335, 267, 29892, 322, 4406, 424, 30010, 29879, 8175, 29892, 13, 1678, 1126, 599, 541, 2315, 29892, 297, 767, 30010, 29879, 1900, 664, 750, 2058, 29889, 13, 1678, 498, 283, 29892, 763, 777, 24717, 22980, 29892, 411, 26546, 10188, 13, 1678, 360, 520, 7899, 278, 2598, 23080, 266, 663, 29892, 322, 1095, 278, 1373, 1516, 29901, 13, 1678, 8669, 310, 1438, 27113, 7567, 322, 7908, 414, 8024, 29892, 13, 1678, 450, 2712, 607, 393, 8261, 22473, 1258, 9087, 368, 864, 29889, 13, 13, 4806, 4091, 1074, 1244, 7045, 29892, 393, 278, 4148, 756, 451, 22851, 287, 304, 14944, 13, 29918, 2674, 335, 2738, 19688, 3383, 322, 393, 310, 263, 901, 15996, 322, 11858, 630, 2924, 1135, 13, 3068, 5948, 367, 610, 3498)"
3421,121987,14903182,"(1551, 267, 29908, 322, 16112, 13977, 287, 7254, 13, 1054, 4675, 29892, 405, 852, 29891, 26758, 263, 21580, 29891, 14726, 310, 376, 29883, 440, 29894, 583, 29908, 313, 29883, 5341, 713, 22095, 467, 29871, 8669, 13, 974, 1641, 5941, 29899, 845, 3496, 29892, 385, 22435, 1241, 519, 286, 18291, 1829, 471, 11223, 967, 982, 13, 20678, 670, 7568, 17441, 29889, 13, 13, 29908, 11921, 29915, 29879, 596, 14892, 272, 22095, 3026, 4433, 2627, 347, 8062, 368, 29889, 13, 13, 29940, 852, 29891, 5148, 4513, 304, 337, 465, 545, 3654, 393, 896, 892, 451, 975, 354, 538, 29889, 29871, 376, 29902, 13, 15091, 263, 289, 2960, 3850, 540, 21039, 287, 29889, 13, 13, 29967, 6067, 12642, 287, 472, 1075, 411, 766, 13029, 287, 5076, 29889, 29871, 376, 3664, 489, 1333, 18197, 287, 3026, 13, 13, 29940, 852, 29891, 18778, 7176, 29889, 29871, 376, 10310, 29915, 29873, 366, 2125, 373, 29892, 2627, 347, 29889, 29871, 525, 29903, 871)"
3422,121987,14903182,"(13, 29940, 852, 29891, 5148, 4513, 304, 337, 465, 545, 3654, 393, 896, 892, 451, 975, 354, 538, 29889, 29871, 376, 29902, 13, 15091, 263, 289, 2960, 3850, 540, 21039, 287, 29889, 13, 13, 29967, 6067, 12642, 287, 472, 1075, 411, 766, 13029, 287, 5076, 29889, 29871, 376, 3664, 489, 1333, 18197, 287, 3026, 13, 13, 29940, 852, 29891, 18778, 7176, 29889, 29871, 376, 10310, 29915, 29873, 366, 2125, 373, 29892, 2627, 347, 29889, 29871, 525, 29903, 871, 577, 29915, 29879, 306, 508, 7952, 2978, 13, 6293, 1213, 29871, 940, 15385, 902, 15589, 1361, 29889, 29871, 376, 29902, 2355, 263, 2594, 2872, 489, 1332, 295, 2039, 385, 29915, 639, 9429, 682, 793, 29889, 13, 29902, 29915, 345, 7160, 263, 2586, 288, 29915, 6909, 29889, 29871, 530, 29915, 1286, 306, 508, 7952, 2978, 366, 385, 29915, 2041, 525, 406, 13, 1730, 11407, 3841, 1213, 13, 13, 29967, 6067, 471, 2086, 8062, 304, 27754, 470, 1518, 520, 5987)"
3423,121987,14903182,"(577, 29915, 29879, 306, 508, 7952, 2978, 13, 6293, 1213, 29871, 940, 15385, 902, 15589, 1361, 29889, 29871, 376, 29902, 2355, 263, 2594, 2872, 489, 1332, 295, 2039, 385, 29915, 639, 9429, 682, 793, 29889, 13, 29902, 29915, 345, 7160, 263, 2586, 288, 29915, 6909, 29889, 29871, 530, 29915, 1286, 306, 508, 7952, 2978, 366, 385, 29915, 2041, 525, 406, 13, 1730, 11407, 3841, 1213, 13, 13, 29967, 6067, 471, 2086, 8062, 304, 27754, 470, 1518, 520, 5987, 29889, 29871, 739, 1122, 505, 1063, 393, 1183, 13, 11102, 19861, 310, 263, 3058, 5253, 310, 24967, 297, 405, 852, 29891, 29915, 29879, 27081, 653, 714, 10653, 719, 13, 1454, 902, 16563, 29936, 322, 1183, 471, 10932, 3307, 304, 505, 4856, 304, 7845, 411, 902, 373, 13, 1730, 11407, 3841, 322, 2649, 902, 1048, 278, 5377, 3186, 1183, 471, 2360, 304, 1074, 13, 351, 475, 29889, 29871, 2296, 1584, 3512, 1250, 297, 8548, 304, 278, 22314, 3841, 746)"
3424,121999,32355648,"(322, 2805, 297, 18462, 29915, 29879, 982, 29889, 10506, 13, 735, 29883, 17334, 29892, 1316, 15331, 29991, 1334, 750, 3595, 1023, 10697, 29991, 13, 13, 11760, 21837, 414, 322, 25462, 310, 599, 17690, 4502, 491, 29892, 297, 599, 18112, 29889, 1334, 13, 845, 449, 287, 29892, 322, 278, 1757, 8389, 701, 297, 278, 25462, 322, 4133, 278, 1395, 15133, 29892, 13, 29893, 5555, 1009, 298, 1446, 29889, 1334, 892, 408, 10932, 304, 1074, 963, 408, 565, 896, 892, 2030, 13, 7932, 1975, 310, 1749, 29879, 29889, 13, 13, 9048, 29892, 825, 263, 9560, 9088, 29991, 1939, 11155, 310, 278, 8437, 338, 4203, 577, 6534, 408, 13, 1552, 12355, 873, 7623, 1434, 502, 29889, 739, 2996, 304, 1776, 11584, 7839, 29874, 7933, 1746, 29892, 13, 29874, 1855, 1746, 411, 17455, 373, 372, 29892, 322)"
3425,121999,32355648,"(29889, 1334, 892, 408, 10932, 304, 1074, 963, 408, 565, 896, 892, 2030, 13, 7932, 1975, 310, 1749, 29879, 29889, 13, 13, 9048, 29892, 825, 263, 9560, 9088, 29991, 1939, 11155, 310, 278, 8437, 338, 4203, 577, 6534, 408, 13, 1552, 12355, 873, 7623, 1434, 502, 29889, 739, 2996, 304, 1776, 11584, 7839, 29874, 7933, 1746, 29892, 13, 29874, 1855, 1746, 411, 17455, 373, 372, 29892, 322, 2919, 12955, 29892, 322, 278, 9425, 342, 298, 575, 13, 392, 2217, 521, 860, 575, 297, 599, 278, 3186, 29892, 322, 10697, 29892, 322, 17952, 29892, 322, 2305, 13, 271, 664, 29889, 450, 4123, 7933, 2712, 1925, 716, 2834, 964, 502, 29892, 322, 526, 577, 9425, 13, 517, 1749, 5076, 393, 591, 23222, 451, 7726, 263, 1734, 1286, 29892, 301, 342, 278, 15709, 881, 13, 3703)"
3426,121999,32355648,"(322, 2919, 12955, 29892, 322, 278, 9425, 342, 298, 575, 13, 392, 2217, 521, 860, 575, 297, 599, 278, 3186, 29892, 322, 10697, 29892, 322, 17952, 29892, 322, 2305, 13, 271, 664, 29889, 450, 4123, 7933, 2712, 1925, 716, 2834, 964, 502, 29892, 322, 526, 577, 9425, 13, 517, 1749, 5076, 393, 591, 23222, 451, 7726, 263, 1734, 1286, 29892, 301, 342, 278, 15709, 881, 13, 3703, 728, 3448, 322, 591, 881, 367, 2175, 304, 278, 14280, 29891, 20407, 591, 1073, 29889, 13, 13, 6246, 3078, 1320, 28179, 278, 6534, 29891, 11126, 29889, 8669, 29892, 716, 20407, 7470, 29892, 13, 915, 1300, 6845, 408, 278, 937, 29889, 450, 14744, 7415, 1999, 2853, 599, 278, 931, 29892, 278, 6575, 13, 4495, 1050, 29936, 278, 7205, 338, 2086, 11813, 363, 967, 1024, 29892, 322, 278)"
3427,122009,104760972,"(310, 263, 5224, 3800, 29892, 322, 540, 1258, 451, 748, 3448, 13, 29305, 540, 471, 3755, 1854, 393, 1183, 750, 2175, 29889, 940, 6363, 5866, 1532, 3307, 304, 13, 915, 3058, 393, 565, 3099, 1033, 1207, 18364, 6398, 304, 1074, 1075, 372, 13, 29893, 483, 367, 670, 1914, 9406, 5820, 749, 310, 902, 2009, 451, 304, 1510, 3654, 29936, 13, 392, 297, 278, 6839, 603, 540, 27849, 777, 19462, 310, 28430, 15319, 297, 21217, 13, 2276, 322, 19866, 304, 902, 29889, 940, 7091, 1554, 310, 278, 1583, 728, 15377, 13, 4716, 10423, 393, 4088, 310, 24311, 4568, 1058, 750, 263, 4180, 310, 903, 29931, 14899, 629, 262, 29918, 13, 29887, 5428, 363, 3654, 7432, 29889, 1205, 278, 15377, 471, 451, 443, 29885, 11925, 29892, 3643)"
3428,122009,104760972,"(278, 6839, 603, 540, 27849, 777, 19462, 310, 28430, 15319, 297, 21217, 13, 2276, 322, 19866, 304, 902, 29889, 940, 7091, 1554, 310, 278, 1583, 728, 15377, 13, 4716, 10423, 393, 4088, 310, 24311, 4568, 1058, 750, 263, 4180, 310, 903, 29931, 14899, 629, 262, 29918, 13, 29887, 5428, 363, 3654, 7432, 29889, 1205, 278, 15377, 471, 451, 443, 29885, 11925, 29892, 3643, 471, 278, 13, 6144, 523, 443, 9274, 287, 29889, 13, 13, 29923, 854, 1102, 276, 631, 1004, 7598, 750, 2183, 701, 6421, 304, 278, 337, 354, 1503, 1338, 29892, 363, 540, 471, 13, 3707, 1854, 310, 18364, 29915, 29879, 2551, 322, 750, 4502, 373, 304, 916, 5381, 29889, 512, 13, 1552, 3964, 380, 4293, 727, 7470, 871, 278, 528, 370, 1609, 5302)"
3429,122009,104760972,"(3643, 471, 278, 13, 6144, 523, 443, 9274, 287, 29889, 13, 13, 29923, 854, 1102, 276, 631, 1004, 7598, 750, 2183, 701, 6421, 304, 278, 337, 354, 1503, 1338, 29892, 363, 540, 471, 13, 3707, 1854, 310, 18364, 29915, 29879, 2551, 322, 750, 4502, 373, 304, 916, 5381, 29889, 512, 13, 1552, 3964, 380, 4293, 727, 7470, 871, 278, 528, 370, 1609, 5302, 322, 3265, 13, 29887, 3890, 681, 7875, 310, 278, 916, 5144, 310, 278, 5001, 29889, 1670, 471, 278, 13, 6293, 865, 23187, 1058, 18012, 278, 8236, 7826, 310, 278, 521, 16566, 29892, 727, 471, 278, 13, 1332, 6544, 744, 318, 561, 324, 2475, 261, 1058, 7336, 2859, 278, 4313, 284, 517, 29892, 322, 263, 2217, 12435, 13, 12711, 471, 278, 7256, 29899)"
3430,122026,72091687,"(310, 5758, 1338, 1135, 15409, 489, 29902, 2099, 390, 2965, 29950, 2890, 1213, 13, 13, 29908, 28154, 526, 4029, 1091, 368, 6299, 310, 963, 29892, 8959, 1699, 8900, 278, 13822, 29891, 515, 13, 915, 16887, 29892, 5069, 1024, 471, 15145, 1883, 423, 29889, 376, 29902, 508, 29915, 29873, 1095, 545, 1757, 373, 393, 1407, 13, 10149, 29889, 7419, 472, 278, 867, 431, 1609, 281, 10301, 287, 12080, 896, 3275, 297, 13, 2798, 292, 29899, 29882, 23676, 322, 24388, 29892, 322, 21005, 1319, 270, 292, 29891, 26532, 322, 26995, 310, 13, 7979, 271, 20248, 29892, 988, 591, 7656, 29915, 29873, 731, 278, 899, 267, 310, 1749, 6900, 29892, 322, 445, 363, 13, 3921, 29891, 470, 19044, 2440, 29892, 6060, 29892, 297, 1797, 393, 297, 278, 19044, 29899, 4102, 29892, 470, 13, 546, 4252, 2678, 1603, 29892, 896, 1122)"
3431,122030,41720354,"(577, 363, 366, 322, 278, 13, 19415, 29889, 739, 29915, 29879, 596, 2551, 756, 5714, 366, 363, 592, 29889, 7437, 727, 29892, 451, 263, 1462, 261, 591, 13, 18361, 29876, 29915, 29873, 17545, 4208, 763, 12006, 1287, 29892, 451, 263, 4646, 591, 3282, 29915, 29873, 2125, 263, 6686, 470, 13869, 13, 13, 29908, 8439, 366, 748, 1449, 29991, 306, 2649, 366, 29892, 8649, 347, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 411, 13, 5747, 2748, 2086, 4049, 29889, 1987, 7216, 29915, 29873, 1286, 29889, 1724, 366, 17774, 860, 363, 29973, 3575, 13, 1129, 272, 29899, 294, 29899, 29874, 29899, 305, 2458, 29899, 15769, 3841, 29973, 306, 1063, 5051, 16500, 1438, 1833, 1023, 2440, 29892, 13, 1725, 14067, 763, 263, 2090, 13537, 1432, 931, 306, 1925, 590, 3661, 297, 278, 4565, 3050, 13869, 13, 13, 29908, 3112, 7216, 29915, 29873, 4049, 366, 1925, 372, 297, 1213, 13, 13, 29908, 6246, 29892, 2791)"
3432,122030,23133279,"(577, 363, 366, 322, 278, 13, 19415, 29889, 739, 29915, 29879, 596, 2551, 756, 5714, 366, 363, 592, 29889, 7437, 727, 29892, 451, 263, 1462, 261, 591, 13, 18361, 29876, 29915, 29873, 17545, 4208, 763, 12006, 1287, 29892, 451, 263, 4646, 591, 3282, 29915, 29873, 2125, 263, 6686, 470, 13869, 13, 13, 29908, 8439, 366, 748, 1449, 29991, 306, 2649, 366, 29892, 8649, 347, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 411, 13, 5747, 2748, 2086, 4049, 29889, 1987, 7216, 29915, 29873, 1286, 29889, 1724, 366, 17774, 860, 363, 29973, 3575, 13, 1129, 272, 29899, 294, 29899, 29874, 29899, 305, 2458, 29899, 15769, 3841, 29973, 306, 1063, 5051, 16500, 1438, 1833, 1023, 2440, 29892, 13, 1725, 14067, 763, 263, 2090, 13537, 1432, 931, 306, 1925, 590, 3661, 297, 278, 4565, 3050, 13869, 13, 13, 29908, 3112, 7216, 29915, 29873, 4049, 366, 1925, 372, 297, 1213, 13, 13, 29908, 6246, 29892, 2791)"
3433,122030,113176466,"(577, 363, 366, 322, 278, 13, 19415, 29889, 739, 29915, 29879, 596, 2551, 756, 5714, 366, 363, 592, 29889, 7437, 727, 29892, 451, 263, 1462, 261, 591, 13, 18361, 29876, 29915, 29873, 17545, 4208, 763, 12006, 1287, 29892, 451, 263, 4646, 591, 3282, 29915, 29873, 2125, 263, 6686, 470, 13869, 13, 13, 29908, 8439, 366, 748, 1449, 29991, 306, 2649, 366, 29892, 8649, 347, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 411, 13, 5747, 2748, 2086, 4049, 29889, 1987, 7216, 29915, 29873, 1286, 29889, 1724, 366, 17774, 860, 363, 29973, 3575, 13, 1129, 272, 29899, 294, 29899, 29874, 29899, 305, 2458, 29899, 15769, 3841, 29973, 306, 1063, 5051, 16500, 1438, 1833, 1023, 2440, 29892, 13, 1725, 14067, 763, 263, 2090, 13537, 1432, 931, 306, 1925, 590, 3661, 297, 278, 4565, 3050, 13869, 13, 13, 29908, 3112, 7216, 29915, 29873, 4049, 366, 1925, 372, 297, 1213, 13, 13, 29908, 6246, 29892, 2791)"
3434,122030,41720354,"(2086, 4049, 29889, 1987, 7216, 29915, 29873, 1286, 29889, 1724, 366, 17774, 860, 363, 29973, 3575, 13, 1129, 272, 29899, 294, 29899, 29874, 29899, 305, 2458, 29899, 15769, 3841, 29973, 306, 1063, 5051, 16500, 1438, 1833, 1023, 2440, 29892, 13, 1725, 14067, 763, 263, 2090, 13537, 1432, 931, 306, 1925, 590, 3661, 297, 278, 4565, 3050, 13869, 13, 13, 29908, 3112, 7216, 29915, 29873, 4049, 366, 1925, 372, 297, 1213, 13, 13, 29908, 6246, 29892, 2791, 590, 1734, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 2748, 2086, 4049, 3850, 13, 13, 29908, 29949, 4177, 29991, 10686, 29892, 306, 1018, 304, 3013, 297, 29991, 306, 1073, 920, 8775, 372, 3732, 366, 489, 3525, 19587, 366, 13, 598, 29892, 541, 13869, 13, 13, 29908, 29909, 767, 393, 29915, 29879, 2367, 304, 263, 6114, 18356, 373, 8437, 763, 306, 505, 366, 29991, 319, 767, 393, 13, 2962, 287, 2211, 2440, 8020, 373, 3078, 541)"
3435,122030,23133279,"(2086, 4049, 29889, 1987, 7216, 29915, 29873, 1286, 29889, 1724, 366, 17774, 860, 363, 29973, 3575, 13, 1129, 272, 29899, 294, 29899, 29874, 29899, 305, 2458, 29899, 15769, 3841, 29973, 306, 1063, 5051, 16500, 1438, 1833, 1023, 2440, 29892, 13, 1725, 14067, 763, 263, 2090, 13537, 1432, 931, 306, 1925, 590, 3661, 297, 278, 4565, 3050, 13869, 13, 13, 29908, 3112, 7216, 29915, 29873, 4049, 366, 1925, 372, 297, 1213, 13, 13, 29908, 6246, 29892, 2791, 590, 1734, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 2748, 2086, 4049, 3850, 13, 13, 29908, 29949, 4177, 29991, 10686, 29892, 306, 1018, 304, 3013, 297, 29991, 306, 1073, 920, 8775, 372, 3732, 366, 489, 3525, 19587, 366, 13, 598, 29892, 541, 13869, 13, 13, 29908, 29909, 767, 393, 29915, 29879, 2367, 304, 263, 6114, 18356, 373, 8437, 763, 306, 505, 366, 29991, 319, 767, 393, 13, 2962, 287, 2211, 2440, 8020, 373, 3078, 541)"
3436,122030,113176466,"(2086, 4049, 29889, 1987, 7216, 29915, 29873, 1286, 29889, 1724, 366, 17774, 860, 363, 29973, 3575, 13, 1129, 272, 29899, 294, 29899, 29874, 29899, 305, 2458, 29899, 15769, 3841, 29973, 306, 1063, 5051, 16500, 1438, 1833, 1023, 2440, 29892, 13, 1725, 14067, 763, 263, 2090, 13537, 1432, 931, 306, 1925, 590, 3661, 297, 278, 4565, 3050, 13869, 13, 13, 29908, 3112, 7216, 29915, 29873, 4049, 366, 1925, 372, 297, 1213, 13, 13, 29908, 6246, 29892, 2791, 590, 1734, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 2748, 2086, 4049, 3850, 13, 13, 29908, 29949, 4177, 29991, 10686, 29892, 306, 1018, 304, 3013, 297, 29991, 306, 1073, 920, 8775, 372, 3732, 366, 489, 3525, 19587, 366, 13, 598, 29892, 541, 13869, 13, 13, 29908, 29909, 767, 393, 29915, 29879, 2367, 304, 263, 6114, 18356, 373, 8437, 763, 306, 505, 366, 29991, 319, 767, 393, 13, 2962, 287, 2211, 2440, 8020, 373, 3078, 541)"
3437,122030,41720354,"(590, 1734, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 2748, 2086, 4049, 3850, 13, 13, 29908, 29949, 4177, 29991, 10686, 29892, 306, 1018, 304, 3013, 297, 29991, 306, 1073, 920, 8775, 372, 3732, 366, 489, 3525, 19587, 366, 13, 598, 29892, 541, 13869, 13, 13, 29908, 29909, 767, 393, 29915, 29879, 2367, 304, 263, 6114, 18356, 373, 8437, 763, 306, 505, 366, 29991, 319, 767, 393, 13, 2962, 287, 2211, 2440, 8020, 373, 3078, 541, 302, 7143, 322, 263, 2846, 17208, 29892, 322, 1286, 13, 1689, 29879, 373, 1023, 6900, 29892, 697, 310, 278, 24842, 6683, 6436, 29899, 5498, 22543, 297, 278, 5381, 29991, 13, 2059, 402, 328, 29991, 366, 29915, 276, 577, 270, 2753, 9885, 29891, 372, 29915, 29879, 1754, 263, 658, 265, 714, 310, 366, 29991, 3617, 714, 901, 29889, 13, 8964, 7535, 263, 1781, 931, 29889, 887, 2355, 278, 2794, 322, 278, 931, 29889, 23719, 29915, 29873, 727)"
3438,122030,23133279,"(590, 1734, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 2748, 2086, 4049, 3850, 13, 13, 29908, 29949, 4177, 29991, 10686, 29892, 306, 1018, 304, 3013, 297, 29991, 306, 1073, 920, 8775, 372, 3732, 366, 489, 3525, 19587, 366, 13, 598, 29892, 541, 13869, 13, 13, 29908, 29909, 767, 393, 29915, 29879, 2367, 304, 263, 6114, 18356, 373, 8437, 763, 306, 505, 366, 29991, 319, 767, 393, 13, 2962, 287, 2211, 2440, 8020, 373, 3078, 541, 302, 7143, 322, 263, 2846, 17208, 29892, 322, 1286, 13, 1689, 29879, 373, 1023, 6900, 29892, 697, 310, 278, 24842, 6683, 6436, 29899, 5498, 22543, 297, 278, 5381, 29991, 13, 2059, 402, 328, 29991, 366, 29915, 276, 577, 270, 2753, 9885, 29891, 372, 29915, 29879, 1754, 263, 658, 265, 714, 310, 366, 29991, 3617, 714, 901, 29889, 13, 8964, 7535, 263, 1781, 931, 29889, 887, 2355, 278, 2794, 322, 278, 931, 29889, 23719, 29915, 29873, 727)"
3439,122030,113176466,"(590, 1734, 29892, 366, 29915, 276, 2675, 304, 17995, 592, 2748, 2086, 4049, 3850, 13, 13, 29908, 29949, 4177, 29991, 10686, 29892, 306, 1018, 304, 3013, 297, 29991, 306, 1073, 920, 8775, 372, 3732, 366, 489, 3525, 19587, 366, 13, 598, 29892, 541, 13869, 13, 13, 29908, 29909, 767, 393, 29915, 29879, 2367, 304, 263, 6114, 18356, 373, 8437, 763, 306, 505, 366, 29991, 319, 767, 393, 13, 2962, 287, 2211, 2440, 8020, 373, 3078, 541, 302, 7143, 322, 263, 2846, 17208, 29892, 322, 1286, 13, 1689, 29879, 373, 1023, 6900, 29892, 697, 310, 278, 24842, 6683, 6436, 29899, 5498, 22543, 297, 278, 5381, 29991, 13, 2059, 402, 328, 29991, 366, 29915, 276, 577, 270, 2753, 9885, 29891, 372, 29915, 29879, 1754, 263, 658, 265, 714, 310, 366, 29991, 3617, 714, 901, 29889, 13, 8964, 7535, 263, 1781, 931, 29889, 887, 2355, 278, 2794, 322, 278, 931, 29889, 23719, 29915, 29873, 727)"
3440,122032,30288389,"(6523, 451, 871, 278, 1236, 13186, 541, 278, 8230, 629, 326, 13, 29879, 5059, 2629, 29936, 1269, 767, 8471, 373, 278, 3186, 1795, 1855, 895, 3654, 408, 373, 13, 1552, 982, 304, 23204, 29889, 10506, 1855, 4371, 723, 367, 278, 337, 2310, 683, 310, 13, 1552, 2198, 9257, 310, 278, 3122, 29889, 1152, 17162, 310, 1432, 2924, 489, 1333, 871, 13, 442, 2879, 29892, 2301, 14722, 29892, 9554, 2879, 29892, 541, 278, 1361, 293, 4154, 29879, 1527, 29892, 278, 528, 21321, 310, 13, 1509, 1319, 2712, 29892, 310, 26014, 322, 12955, 322, 14243, 29892, 1584, 278, 23390, 414, 297, 13, 1552, 6520, 322, 278, 16423, 489, 29893, 483, 367, 8471, 297, 278, 9324, 310, 263, 11640, 13, 392, 278, 3578, 310, 263, 18551, 29889, 13, 13, 539, 334, 539, 334, 539)"
